Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  [29] __gnu_cxx::new_allocator<double>::~new_allocator() [68] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [80] double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
 [102] __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_propagate_on_copy_assign() [42] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [81] double* std::__niter_base<double*>(double*)
  [54] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [32] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [82] double* std::__niter_wrap<double*>(double* const&, double*)
  [17] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::__normal_iterator(double* const&) [129] std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [159] double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*)
  [37] __gnu_cxx::new_allocator<double>::max_size() const [43] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [160] double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [55] __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [28] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [161] double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
  [20] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator*() const [130] std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [162] double* std::uninitialized_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  [21] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >::operator-(long) const [69] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [163] double* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*, std::allocator<double>&)
 [103] std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::get() const [44] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [164] double* std::__uninitialized_fill_n_a<double*, unsigned long, double, double>(double*, unsigned long, double const&, std::allocator<double>&)
  [56] std::unique_ptr<Solver, std::default_delete<Solver> >::get() const [131] std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [165] std::tuple_element<0ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type const& std::get<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > const&)
  [57] std::unique_ptr<Solver, std::default_delete<Solver> >::operator->() const [132] std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<main::{lambda(double, double)#1}> const&, std::_Manager_operation) [48] std::tuple_element<0ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type& std::get<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >&)
   [9] std::_Function_base::_M_empty() const [13] std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_get_pointer(std::_Any_data const&) [83] std::tuple_element<0ul, std::tuple<Solver*, std::default_delete<Solver> > >::type const& std::get<0ul, Solver*, std::default_delete<Solver> >(std::tuple<Solver*, std::default_delete<Solver> > const&)
 [104] std::default_delete<Solver>::operator()(Solver*) const [133] std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_init_functor(std::_Any_data&, {lambda(double, double)#1}&&) [84] std::tuple_element<0ul, std::tuple<Solver*, std::default_delete<Solver> > >::type& std::get<0ul, Solver*, std::default_delete<Solver> >(std::tuple<Solver*, std::default_delete<Solver> >&)
 [105] std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_ptr() const [134] std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_init_functor(std::_Any_data&, {lambda(double, double)#1}&&, std::integral_constant<bool, true>) [166] std::tuple_element<1ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type& std::get<1ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >&)
  [58] std::__uniq_ptr_impl<Solver, std::default_delete<Solver> >::_M_ptr() const [135] bool std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_not_empty_function<{lambda(double, double)#1}>({lambda(double, double)#1} const&) [85] std::tuple_element<1ul, std::tuple<Solver*, std::default_delete<Solver> > >::type& std::get<1ul, Solver*, std::default_delete<Solver> >(std::tuple<Solver*, std::default_delete<Solver> >&)
 [106] std::basic_string_view<char, std::char_traits<char> >::data() const [136] std::_Function_base::_Function_base() [167] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
 [107] std::basic_string_view<char, std::char_traits<char> >::size() const [137] std::_Function_base::~_Function_base() [168] double* std::copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*)
 [108] std::vector<double, std::allocator<double> >::end() const [138] std::default_delete<Solver>::default_delete<ImplicitEuler, void>(std::default_delete<ImplicitEuler> const&) [33] std::remove_reference<Solver*&>::type&& std::move<Solver*&>(Solver*&)
  [38] std::vector<double, std::allocator<double> >::size() const [139] std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_deleter() [49] std::remove_reference<main::{lambda(double, double)#1}&>::type&& std::move<main::{lambda(double, double)#1}&>(std::remove_reference&&)
 [109] std::vector<double, std::allocator<double> >::begin() const [45] std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_ptr() [169] std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Solver*> >, std::is_move_constructible<Solver*>, std::is_move_assignable<Solver*> >::value, void>::type std::swap<Solver*>(Solver*&, Solver*&)
 [110] std::vector<double, std::allocator<double> >::capacity() const [140] std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::__uniq_ptr_impl(ImplicitEuler*) [26] std::isinf(double)
  [10] std::function<double (double, double)>::operator()(double, double) const [70] std::__uniq_ptr_impl<Solver, std::default_delete<Solver> >::_M_deleter() [19] std::isnan(double)
  [11] std::_Any_data::_M_access() const [71] std::__uniq_ptr_impl<Solver, std::default_delete<Solver> >::_M_ptr() [170] double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&)
  [12] main::{lambda(double, double)#1} const& std::_Any_data::_M_access<main::{lambda(double, double)#1}>() const [72] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [50] double& std::forward<double&>(std::remove_reference<double&>::type&)
  [59] std::allocator<double>::allocator(std::allocator<double> const&) [73] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [171] std::default_delete<ImplicitEuler>&& std::forward<std::default_delete<ImplicitEuler> >(std::remove_reference<std::default_delete<ImplicitEuler> >::type&)
  [39] std::allocator<double>::allocator() [141] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [8] double&& std::forward<double>(std::remove_reference<double>::type&)
  [30] std::allocator<double>::~allocator() [14] std::_Function_handler<double (double, double), main::{lambda(double, double)#1}>::_M_invoke(std::_Any_data const&, double&&, std::_Any_data const&) [34] void std::_Destroy<double*>(double*, double*)
 [111] std::_Head_base<0ul, ImplicitEuler*, false>::_M_head(std::_Head_base<0ul, ImplicitEuler*, false> const&) [142] std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*) [35] void std::_Destroy<double*, double>(double*, double*, std::allocator<double>&)
  [40] std::_Head_base<0ul, ImplicitEuler*, false>::_M_head(std::_Head_base<0ul, ImplicitEuler*, false>&) [143] double* std::__uninitialized_copy<true>::__uninit_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [172] std::basic_ostream<char, std::char_traits<char> >& std::operator<< <char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, std::basic_string_view<char, std::char_traits<char> >)
 [112] std::_Head_base<0ul, ImplicitEuler*, false>::_Head_base() [144] double* std::__uninitialized_fill_n<true>::__uninit_fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [16] main::{lambda(double, double)#1}::operator()(double, double) const
  [60] std::_Head_base<0ul, Solver*, false>::_M_head(std::_Head_base<0ul, Solver*, false> const&) [145] std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler>, true>() [24] ImplicitEuler::Newton(std::function<double (double, double)> const&, double, double, double)::{lambda(double, double, double, std::function<double (double, double)> const&)#2}::operator()(double, double, double, std::function<double (double, double)> const&) const
  [61] std::_Head_base<0ul, Solver*, false>::_M_head(std::_Head_base<0ul, Solver*, false>&) [146] std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [27] ImplicitEuler::Newton(std::function<double (double, double)> const&, double, double, double)::{lambda(double, double, double, double, std::function<double (double, double)> const&)#1}::operator()(double, double, double, double, std::function<double (double, double)> const&) const
 [113] std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>::_M_head(std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>&) [147] std::vector<double, std::allocator<double> >::_S_check_init_len(unsigned long, std::allocator<double> const&) [173] operator new(unsigned long, void*)
 [114] std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>::_Head_base() [148] std::vector<double, std::allocator<double> >::_M_fill_initialize(unsigned long, double const&)
  [62] std::_Head_base<1ul, std::default_delete<Solver>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Solver>, true>&) [149] double* std::vector<double, std::allocator<double> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(unsigned long, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >)
